browser,browser_version,roster_size,repetition,phase,status,final_count,unique_stable_ids,duplicate_stable_ids,exact_identity_set,receiver_rows_accepted,receiver_preparation_ms,receiver_persistence_ms,protocol_completion_latency_ms,observed_wall_time_ms,error_class,error_message
webkit,26.5,200,4,measurement,pass,200,200,0,true,200,4,4109,4122,5249,,
webkit,26.5,200,5,measurement,pass,200,200,0,true,200,4,4117,4141,5307,,
webkit,26.5,200,6,measurement,pass,200,200,0,true,200,4,4103,4119,5283,,
webkit,26.5,200,7,measurement,pass,200,200,0,true,200,5,4069,4086,5373,,
webkit,26.5,200,8,measurement,pass,200,200,0,true,200,4,4122,4148,5328,,
webkit,26.5,200,9,measurement,pass,200,200,0,true,200,5,4106,4126,5288,,
webkit,26.5,200,10,measurement,pass,200,200,0,true,200,4,4181,4200,5355,,
webkit,26.5,200,11,measurement,pass,200,200,0,true,200,5,4088,4114,5271,,
webkit,26.5,200,12,measurement,pass,200,200,0,true,200,5,4067,4090,5226,,
webkit,26.5,200,13,measurement,pass,200,200,0,true,200,5,4111,4134,5317,,
webkit,26.5,200,14,measurement,pass,200,200,0,true,200,5,4139,4151,5464,,
webkit,26.5,200,15,measurement,pass,200,200,0,true,200,4,4111,4135,5314,,
webkit,26.5,200,16,measurement,pass,200,200,0,true,200,5,4137,4161,5281,,
webkit,26.5,200,17,measurement,pass,200,200,0,true,200,4,4097,4111,5312,,
webkit,26.5,200,18,measurement,pass,200,200,0,true,200,5,4165,4194,5407,,
webkit,26.5,200,19,measurement,pass,200,200,0,true,200,5,4128,4146,5351,,
webkit,26.5,200,20,measurement,pass,200,200,0,true,200,4,4124,4138,5345,,
webkit,26.5,200,21,measurement,pass,200,200,0,true,200,5,4165,4185,5360,,
webkit,26.5,200,22,measurement,pass,200,200,0,true,200,4,4130,4142,5297,,
webkit,26.5,200,23,measurement,pass,200,200,0,true,200,5,4126,4149,5264,,
webkit,26.5,200,24,measurement,pass,200,200,0,true,200,4,4088,4103,5166,,
webkit,26.5,200,25,measurement,pass,200,200,0,true,200,5,4051,4067,5176,,
webkit,26.5,200,26,measurement,pass,200,200,0,true,200,5,4088,4104,5143,,
webkit,26.5,200,27,measurement,pass,200,200,0,true,200,4,4147,4163,5438,,
webkit,26.5,200,28,measurement,pass,200,200,0,true,200,4,4149,4165,5324,,
webkit,26.5,200,29,measurement,pass,200,200,0,true,200,4,4128,4137,5319,,
webkit,26.5,200,30,measurement,pass,200,200,0,true,200,4,4152,4166,5289,,
webkit,26.5,500,1,warmup,pass,500,500,0,true,500,8,10040,10065,11389,,
webkit,26.5,500,1,measurement,pass,500,500,0,true,500,7,9960,9980,11180,,
webkit,26.5,500,2,measurement,pass,500,500,0,true,500,7,9932,9951,11330,,
webkit,26.5,500,3,measurement,pass,500,500,0,true,500,8,10059,10074,11380,,
webkit,26.5,500,4,measurement,pass,500,500,0,true,500,8,10026,10043,11449,,
webkit,26.5,500,5,measurement,pass,500,500,0,true,500,14,10829,10901,13867,,
webkit,26.5,500,6,measurement,pass,500,500,0,true,500,8,9904,9928,11281,,
webkit,26.5,500,7,measurement,pass,500,500,0,true,500,7,10076,10092,11424,,
webkit,26.5,500,8,measurement,pass,500,500,0,true,500,7,9962,9984,11339,,
webkit,26.5,500,9,measurement,pass,500,500,0,true,500,7,9881,9905,11295,,
webkit,26.5,500,10,measurement,pass,500,500,0,true,500,8,9955,9985,11175,,
webkit,26.5,500,11,measurement,pass,500,500,0,true,500,8,9935,9962,11243,,
webkit,26.5,500,12,measurement,pass,500,500,0,true,500,8,9933,9952,11297,,
webkit,26.5,500,13,measurement,pass,500,500,0,true,500,7,9861,9883,11218,,
webkit,26.5,500,14,measurement,pass,500,500,0,true,500,7,9753,9774,11076,,
webkit,26.5,500,15,measurement,pass,500,500,0,true,500,5,8374,8391,9471,,
webkit,26.5,500,16,measurement,pass,500,500,0,true,500,5,8244,8259,9359,,
webkit,26.5,500,17,measurement,pass,500,500,0,true,500,6,8411,8434,9658,,
webkit,26.5,500,18,measurement,pass,500,500,0,true,500,9,9595,9618,10916,,
webkit,26.5,500,19,measurement,pass,500,500,0,true,500,8,10081,10099,11480,,
webkit,26.5,500,20,measurement,pass,500,500,0,true,500,7,9883,9906,11269,,
webkit,26.5,500,21,measurement,pass,500,500,0,true,500,8,9788,9809,11007,,
webkit,26.5,500,22,measurement,pass,500,500,0,true,500,6,8658,8680,10071,,
webkit,26.5,500,23,measurement,pass,500,500,0,true,500,6,8695,8719,9727,,
webkit,26.5,500,24,measurement,pass,500,500,0,true,500,7,8367,8381,9544,,
webkit,26.5,500,25,measurement,pass,500,500,0,true,500,5,8408,8427,9539,,
webkit,26.5,500,26,measurement,pass,500,500,0,true,500,6,8412,8427,9579,,
webkit,26.5,500,27,measurement,pass,500,500,0,true,500,5,8555,8566,9769,,
webkit,26.5,500,28,measurement,pass,500,500,0,true,500,6,8672,8691,9881,,
webkit,26.5,500,29,measurement,pass,500,500,0,true,500,5,8717,8745,10037,,
webkit,26.5,500,30,measurement,pass,500,500,0,true,500,6,8540,8560,9992,,
webkit,26.5,1000,1,warmup,pass,1000,1000,0,true,1000,9,18129,18151,19485,,
webkit,26.5,1000,1,measurement,pass,1000,1000,0,true,1000,14,19458,19489,21833,,
webkit,26.5,1000,2,measurement,pass,1000,1000,0,true,1000,15,19471,19505,21479,,
webkit,26.5,1000,3,measurement,pass,1000,1000,0,true,1000,12,19706,19727,21742,,
webkit,26.5,1000,4,measurement,pass,1000,1000,0,true,1000,12,19859,19884,21913,,
webkit,26.5,1000,5,measurement,pass,1000,1000,0,true,1000,20,21829,21877,27708,,
webkit,26.5,1000,6,measurement,pass,1000,1000,0,true,1000,13,19758,19791,37440,,
webkit,26.5,1000,7,measurement,pass,1000,1000,0,true,1000,15,19721,19763,21509,,
webkit,26.5,1000,8,measurement,pass,1000,1000,0,true,1000,13,19781,19801,21342,,
webkit,26.5,1000,9,measurement,pass,1000,1000,0,true,1000,13,19674,19699,21514,,
webkit,26.5,1000,10,measurement,pass,1000,1000,0,true,1000,15,19705,19740,21464,,
webkit,26.5,1000,11,measurement,pass,1000,1000,0,true,1000,15,19668,19699,21532,,
webkit,26.5,1000,12,measurement,pass,1000,1000,0,true,1000,10,19731,19761,21795,,
webkit,26.5,1000,13,measurement,pass,1000,1000,0,true,1000,13,19762,19795,21741,,
webkit,26.5,1000,14,measurement,pass,1000,1000,0,true,1000,13,19707,19735,21782,,
webkit,26.5,1000,15,measurement,pass,1000,1000,0,true,1000,12,19704,19748,21562,,
webkit,26.5,1000,16,measurement,pass,1000,1000,0,true,1000,14,19727,19758,21661,,
webkit,26.5,1000,17,measurement,pass,1000,1000,0,true,1000,14,19695,19726,21536,,
webkit,26.5,1000,18,measurement,pass,1000,1000,0,true,1000,11,19645,19667,21310,,
webkit,26.5,1000,19,measurement,pass,1000,1000,0,true,1000,12,19606,19634,21546,,
webkit,26.5,1000,20,measurement,pass,1000,1000,0,true,1000,16,19702,19730,21590,,
webkit,26.5,1000,21,measurement,pass,1000,1000,0,true,1000,12,19827,19852,21901,,
webkit,26.5,1000,22,measurement,pass,1000,1000,0,true,1000,14,19759,19787,21715,,
webkit,26.5,1000,23,measurement,pass,1000,1000,0,true,1000,15,19669,19699,21673,,
webkit,26.5,1000,24,measurement,pass,1000,1000,0,true,1000,17,19588,19617,21477,,
webkit,26.5,1000,25,measurement,pass,1000,1000,0,true,1000,13,19750,19778,21663,,
webkit,26.5,1000,26,measurement,pass,1000,1000,0,true,1000,18,20040,20117,22467,,
webkit,26.5,1000,27,measurement,pass,1000,1000,0,true,1000,12,19653,19681,21397,,
webkit,26.5,1000,28,measurement,pass,1000,1000,0,true,1000,11,19523,19596,21323,,
webkit,26.5,1000,29,measurement,pass,1000,1000,0,true,1000,12,19669,19700,21636,,
webkit,26.5,1000,30,measurement,pass,1000,1000,0,true,1000,13,19559,19587,21291,,
